Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month,year,day
2017-01-01 00:00:00,0,-0.49154392158101495,-0.9015720626106499,1021,1.2471921374676795,4.9,0.0,0.0,100,0,0,450,0.0,4,0,1,2017,1
2017-01-01 00:15:00,0,-0.49154392158101495,-0.9015720626106499,1021,1.2471921374676795,4.9,0.0,0.0,100,0,0,450,0.0,4,0,1,2017,1
2017-01-01 00:30:00,0,-0.49154392158101495,-0.9015720626106499,1021,1.2471921374676795,4.9,0.0,0.0,100,0,0,450,0.0,4,0,1,2017,1
2017-01-01 00:45:00,0,-0.49154392158101495,-0.9015720626106499,1021,1.2471921374676795,4.9,0.0,0.0,100,0,0,450,0.0,4,0,1,2017,1
2017-01-01 01:00:00,0,-0.49154392158101495,-0.8876208294221418,1020,1.2471921374676795,5.2,0.0,0.0,100,0,0,450,0.0,4,1,1,2017,1
2017-01-01 01:15:00,0,-0.49154392158101495,-0.8876208294221418,1020,1.2471921374676795,5.2,0.0,0.0,100,0,0,450,0.0,4,1,1,2017,1
2017-01-01 01:30:00,0,-0.49154392158101495,-0.8876208294221418,1020,1.2471921374676795,5.2,0.0,0.0,100,0,0,450,0.0,4,1,1,2017,1
2017-01-01 01:45:00,0,-0.49154392158101495,-0.8876208294221418,1020,1.2471921374676795,5.2,0.0,0.0,100,0,0,450,0.0,4,1,1,2017,1
2017-01-01 02:00:00,0,-0.49154392158101495,-0.8597183630451258,1020,1.2471921374676795,5.5,0.0,0.0,100,0,0,450,0.0,4,2,1,2017,1
2017-01-01 02:15:00,0,-0.49154392158101495,-0.8597183630451258,1020,1.2471921374676795,5.5,0.0,0.0,100,0,0,450,0.0,4,2,1,2017,1
2017-01-01 02:30:00,0,-0.49154392158101495,-0.8597183630451258,1020,1.2471921374676795,5.5,0.0,0.0,100,0,0,450,0.0,4,2,1,2017,1
2017-01-01 02:45:00,0,-0.49154392158101495,-0.8597183630451258,1020,1.2471921374676795,5.5,0.0,0.0,100,0,0,450,0.0,4,2,1,2017,1
2017-01-01 03:00:00,0,-0.49154392158101495,-0.8457671298566178,1019,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,3,1,2017,1
2017-01-01 03:15:00,0,-0.49154392158101495,-0.8457671298566178,1019,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,3,1,2017,1
2017-01-01 03:30:00,0,-0.49154392158101495,-0.8457671298566178,1019,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,3,1,2017,1
2017-01-01 03:45:00,0,-0.49154392158101495,-0.8457671298566178,1019,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,3,1,2017,1
2017-01-01 04:00:00,0,-0.49154392158101495,-0.7760109639140778,1018,1.2471921374676795,5.6,0.0,0.0,100,0,0,450,0.0,4,4,1,2017,1
2017-01-01 04:15:00,0,-0.49154392158101495,-0.7760109639140778,1018,1.2471921374676795,5.6,0.0,0.0,100,0,0,450,0.0,4,4,1,2017,1
2017-01-01 04:30:00,0,-0.49154392158101495,-0.7760109639140778,1018,1.2471921374676795,5.6,0.0,0.0,100,0,0,450,0.0,4,4,1,2017,1
2017-01-01 04:45:00,0,-0.49154392158101495,-0.7760109639140778,1018,1.2471921374676795,5.6,0.0,0.0,100,0,0,450,0.0,4,4,1,2017,1
2017-01-01 05:00:00,0,-0.49154392158101495,-0.7620597307255698,1017,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,1
2017-01-01 05:15:00,0,-0.49154392158101495,-0.7620597307255698,1017,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,1
2017-01-01 05:30:00,0,-0.49154392158101495,-0.7620597307255698,1017,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,1
2017-01-01 05:45:00,0,-0.49154392158101495,-0.7620597307255698,1017,1.2471921374676795,5.7,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,1
2017-01-01 06:00:00,0,-0.49154392158101495,-0.7341572643485537,1017,1.2471921374676795,6.0,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,1
2017-01-01 06:15:00,0,-0.49154392158101495,-0.7341572643485537,1017,1.2471921374676795,6.0,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,1
2017-01-01 06:30:00,0,-0.49154392158101495,-0.7341572643485537,1017,1.2471921374676795,6.0,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,1
2017-01-01 06:45:00,0,-0.49154392158101495,-0.7341572643485537,1017,1.2471921374676795,6.0,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,1
2017-01-01 07:00:00,0,-0.49154392158101495,-0.7202060311600456,1016,1.2471921374676795,6.1,0.0,0.0,98,0,0,450,0.0,4,7,1,2017,1
2017-01-01 07:15:00,0,-0.47913110397160286,-0.7202060311600456,1016,1.2471921374676795,6.1,0.0,0.0,98,1,15,450,0.03,4,7,1,2017,1
2017-01-01 07:30:00,0,-0.32397088385395206,-0.7202060311600456,1016,1.2471921374676795,6.1,0.0,0.0,98,1,30,450,0.07,4,7,1,2017,1
2017-01-01 07:45:00,0,-0.09433375807982886,-0.7202060311600456,1016,1.2471921374676795,6.1,0.0,0.0,98,1,45,450,0.1,4,7,1,2017,1
2017-01-01 08:00:00,5,0.16633541171782446,-0.6364986320289976,1016,1.166947546026462,6.0,0.0,0.0,98,1,60,450,0.13,4,8,1,2017,1
2017-01-01 08:15:00,33,-0.119159393298653,-0.6364986320289976,1016,1.166947546026462,6.0,0.0,0.0,98,1,75,450,0.17,4,8,1,2017,1
2017-01-01 08:30:00,44,-0.31776447504924604,-0.6364986320289976,1016,1.166947546026462,6.0,0.0,0.0,98,1,90,450,0.2,4,8,1,2017,1
2017-01-01 08:45:00,61,-0.299145248635128,-0.6364986320289976,1016,1.166947546026462,6.0,0.0,0.0,98,1,105,450,0.23,4,8,1,2017,1
2017-01-01 09:00:00,65,-0.2743196134163038,-0.6225473988404896,1016,1.006458363144027,6.2,0.0,0.0,100,1,120,450,0.27,4,9,1,2017,1
2017-01-01 09:15:00,83,-0.2557003870021857,-0.6225473988404896,1016,1.006458363144027,6.2,0.0,0.0,100,1,135,450,0.3,4,9,1,2017,1
2017-01-01 09:30:00,69,-0.23708116058806764,-0.6225473988404896,1016,1.006458363144027,6.2,0.0,0.0,100,1,150,450,0.33,4,9,1,2017,1
2017-01-01 09:45:00,98,-0.22466834297865557,-0.6225473988404896,1016,1.006458363144027,6.2,0.0,0.0,100,1,165,450,0.37,4,9,1,2017,1
2017-01-01 10:00:00,138,-0.21225552536924347,-0.5946449324634735,1015,0.6854799973791568,5.6,0.0,0.0,94,1,180,450,0.4,4,10,1,2017,1
2017-01-01 10:15:00,161,-0.1998427077598314,-0.5946449324634735,1015,0.6854799973791568,5.6,0.0,0.0,94,1,195,450,0.43,4,10,1,2017,1
2017-01-01 10:30:00,119,-0.09433375807982886,-0.5946449324634735,1015,0.6854799973791568,5.6,0.0,0.0,94,1,210,450,0.47,4,10,1,2017,1
2017-01-01 10:45:00,95,0.24701872617900292,-0.5946449324634735,1015,0.6854799973791568,5.6,0.0,0.0,94,1,225,450,0.5,4,10,1,2017,1
2017-01-01 11:00:00,105,0.28425717900723907,-0.5946449324634735,1014,0.5249908144967217,5.8,0.0,0.0,100,1,240,450,0.53,4,11,1,2017,1
2017-01-01 11:15:00,124,0.15392259410841244,-0.5946449324634735,1014,0.5249908144967217,5.8,0.0,0.0,100,1,255,450,0.57,4,11,1,2017,1
2017-01-01 11:30:00,105,0.20978027335076674,-0.5946449324634735,1014,0.5249908144967217,5.8,0.0,0.0,100,1,270,450,0.6,4,11,1,2017,1
2017-01-01 11:45:00,67,0.2408123173742969,-0.5946449324634735,1014,0.5249908144967217,5.8,0.0,0.0,100,1,285,450,0.63,4,11,1,2017,1
2017-01-01 12:00:00,95,0.1973674557413546,-0.5946449324634735,1014,0.4447462230555042,5.9,0.0,0.0,100,1,300,450,0.67,4,12,1,2017,1
2017-01-01 12:15:00,79,0.20978027335076674,-0.5946449324634735,1014,0.4447462230555042,5.9,0.0,0.0,100,1,315,450,0.7,4,12,1,2017,1
2017-01-01 12:30:00,42,-0.119159393298653,-0.5946449324634735,1014,0.4447462230555042,5.9,0.0,0.0,100,1,330,450,0.73,4,12,1,2017,1
2017-01-01 12:45:00,42,-0.26190679580689175,-0.5946449324634735,1014,0.4447462230555042,5.9,0.0,0.0,100,1,345,450,0.77,4,12,1,2017,1
2017-01-01 13:00:00,55,0.2346059085695908,-0.5806936992749654,1013,0.36450163161428667,6.1,0.0,0.0,98,1,360,450,0.8,4,13,1,2017,1
2017-01-01 13:15:00,96,0.14150977649900032,-0.5806936992749654,1013,0.36450163161428667,6.1,0.0,0.0,98,1,375,450,0.83,4,13,1,2017,1
2017-01-01 13:30:00,62,0.023588009209585783,-0.5806936992749654,1013,0.36450163161428667,6.1,0.0,0.0,98,1,390,450,0.87,4,13,1,2017,1
2017-01-01 13:45:00,102,0.12909695888958828,-0.5806936992749654,1013,0.36450163161428667,6.1,0.0,0.0,98,1,405,450,0.9,4,13,1,2017,1
2017-01-01 14:00:00,58,-0.026063261228062518,-0.5946449324634735,1013,0.36450163161428667,6.2,0.0,0.0,98,1,420,450,0.93,4,14,1,2017,1
2017-01-01 14:15:00,30,-0.26190679580689175,-0.5946449324634735,1013,0.36450163161428667,6.2,0.0,0.0,98,1,435,450,0.97,4,14,1,2017,1
2017-01-01 14:30:00,6,-0.4418926511433667,-0.5946449324634735,1013,0.36450163161428667,6.2,0.0,0.0,98,1,450,450,1.0,4,14,1,2017,1
2017-01-01 14:45:00,0,-0.49154392158101495,-0.5946449324634735,1013,0.36450163161428667,6.2,0.0,0.0,98,0,0,450,0.0,4,14,1,2017,1
2017-01-01 15:00:00,0,-0.49154392158101495,-0.6225473988404896,1013,0.5249908144967217,6.0,0.0,0.0,98,0,0,450,0.0,4,15,1,2017,1
2017-01-01 15:15:00,0,-0.49154392158101495,-0.6225473988404896,1013,0.5249908144967217,6.0,0.0,0.0,98,0,0,450,0.0,4,15,1,2017,1
2017-01-01 15:30:00,0,-0.49154392158101495,-0.6225473988404896,1013,0.5249908144967217,6.0,0.0,0.0,98,0,0,450,0.0,4,15,1,2017,1
2017-01-01 15:45:00,0,-0.49154392158101495,-0.6225473988404896,1013,0.5249908144967217,6.0,0.0,0.0,98,0,0,450,0.0,4,15,1,2017,1
2017-01-01 16:00:00,0,-0.49154392158101495,-0.6923035647830297,1013,0.5249908144967217,5.8,0.0,0.0,100,0,0,450,0.0,4,16,1,2017,1
2017-01-01 16:15:00,0,-0.49154392158101495,-0.6923035647830297,1013,0.5249908144967217,5.8,0.0,0.0,100,0,0,450,0.0,4,16,1,2017,1
2017-01-01 16:30:00,0,-0.49154392158101495,-0.6923035647830297,1013,0.5249908144967217,5.8,0.0,0.0,100,0,0,450,0.0,4,16,1,2017,1
2017-01-01 16:45:00,0,-0.49154392158101495,-0.6923035647830297,1013,0.5249908144967217,5.8,0.0,0.0,100,0,0,450,0.0,4,16,1,2017,1
2017-01-01 17:00:00,0,-0.49154392158101495,-0.6504498652175055,1013,0.5249908144967217,5.7,0.0,0.0,100,0,0,450,0.0,4,17,1,2017,1
2017-01-01 17:15:00,0,-0.49154392158101495,-0.6504498652175055,1013,0.5249908144967217,5.7,0.0,0.0,100,0,0,450,0.0,4,17,1,2017,1
2017-01-01 17:30:00,0,-0.49154392158101495,-0.6504498652175055,1013,0.5249908144967217,5.7,0.0,0.0,100,0,0,450,0.0,4,17,1,2017,1
2017-01-01 17:45:00,0,-0.49154392158101495,-0.6504498652175055,1013,0.5249908144967217,5.7,0.0,0.0,100,0,0,450,0.0,4,17,1,2017,1
2017-01-01 18:00:00,0,-0.49154392158101495,-0.7062547979715377,1013,0.5249908144967217,5.5,0.0,0.0,100,0,0,450,0.0,4,18,1,2017,1
2017-01-01 18:15:00,0,-0.49154392158101495,-0.7062547979715377,1013,0.5249908144967217,5.5,0.0,0.0,100,0,0,450,0.0,4,18,1,2017,1
2017-01-01 18:30:00,0,-0.49154392158101495,-0.7062547979715377,1013,0.5249908144967217,5.5,0.0,0.0,100,0,0,450,0.0,4,18,1,2017,1
2017-01-01 18:45:00,0,-0.49154392158101495,-0.7062547979715377,1013,0.5249908144967217,5.5,0.0,0.0,100,0,0,450,0.0,4,18,1,2017,1
2017-01-01 19:00:00,0,-0.49154392158101495,-0.7062547979715377,1012,0.5249908144967217,5.4,0.0,0.0,100,0,0,450,0.0,4,19,1,2017,1
2017-01-01 19:15:00,0,-0.49154392158101495,-0.7062547979715377,1012,0.5249908144967217,5.4,0.0,0.0,100,0,0,450,0.0,4,19,1,2017,1
2017-01-01 19:30:00,0,-0.49154392158101495,-0.7062547979715377,1012,0.5249908144967217,5.4,0.0,0.0,100,0,0,450,0.0,4,19,1,2017,1
2017-01-01 19:45:00,0,-0.49154392158101495,-0.7062547979715377,1012,0.5249908144967217,5.4,0.0,0.0,100,0,0,450,0.0,4,19,1,2017,1
2017-01-01 20:00:00,0,-0.49154392158101495,-0.7202060311600456,1012,0.4447462230555042,5.5,0.0,0.0,100,0,0,450,0.0,4,20,1,2017,1
2017-01-01 20:15:00,0,-0.49154392158101495,-0.7202060311600456,1012,0.4447462230555042,5.5,0.0,0.0,100,0,0,450,0.0,4,20,1,2017,1
2017-01-01 20:30:00,0,-0.49154392158101495,-0.7202060311600456,1012,0.4447462230555042,5.5,0.0,0.0,100,0,0,450,0.0,4,20,1,2017,1
2017-01-01 20:45:00,0,-0.49154392158101495,-0.7202060311600456,1012,0.4447462230555042,5.5,0.0,0.0,100,0,0,450,0.0,4,20,1,2017,1
2017-01-01 21:00:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.28425704017306913,5.7,0.19,0.0,100,0,0,450,0.0,5,21,1,2017,1
2017-01-01 21:15:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.28425704017306913,5.7,0.19,0.0,100,0,0,450,0.0,5,21,1,2017,1
2017-01-01 21:30:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.28425704017306913,5.7,0.19,0.0,100,0,0,450,0.0,5,21,1,2017,1
2017-01-01 21:45:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.28425704017306913,5.7,0.19,0.0,100,0,0,450,0.0,5,21,1,2017,1
2017-01-01 22:00:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.4447462230555042,5.5,0.26,0.0,100,0,0,450,0.0,5,22,1,2017,1
2017-01-01 22:15:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.4447462230555042,5.5,0.26,0.0,100,0,0,450,0.0,5,22,1,2017,1
2017-01-01 22:30:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.4447462230555042,5.5,0.26,0.0,100,0,0,450,0.0,5,22,1,2017,1
2017-01-01 22:45:00,0,-0.49154392158101495,-0.7341572643485537,1012,0.4447462230555042,5.5,0.26,0.0,100,0,0,450,0.0,5,22,1,2017,1
2017-01-01 23:00:00,0,-0.49154392158101495,-0.7620597307255698,1011,0.7657245888203743,5.1,0.33,0.0,100,0,0,450,0.0,5,23,1,2017,1
2017-01-01 23:15:00,0,-0.49154392158101495,-0.7620597307255698,1011,0.7657245888203743,5.1,0.33,0.0,100,0,0,450,0.0,5,23,1,2017,1
2017-01-01 23:30:00,0,-0.49154392158101495,-0.7620597307255698,1011,0.7657245888203743,5.1,0.33,0.0,100,0,0,450,0.0,5,23,1,2017,1
2017-01-01 23:45:00,0,-0.49154392158101495,-0.7620597307255698,1011,0.7657245888203743,5.1,0.33,0.0,100,0,0,450,0.0,5,23,1,2017,1
2017-01-02 00:00:00,0,-0.49154392158101495,-0.7760109639140778,1011,0.9262137717028094,4.9,0.51,0.0,100,0,0,450,0.0,5,0,1,2017,2
2017-01-02 00:15:00,0,-0.49154392158101495,-0.7760109639140778,1011,0.9262137717028094,4.9,0.51,0.0,100,0,0,450,0.0,5,0,1,2017,2
2017-01-02 00:30:00,0,-0.49154392158101495,-0.7760109639140778,1011,0.9262137717028094,4.9,0.51,0.0,100,0,0,450,0.0,5,0,1,2017,2
2017-01-02 00:45:00,0,-0.49154392158101495,-0.7760109639140778,1011,0.9262137717028094,4.9,0.51,0.0,100,0,0,450,0.0,5,0,1,2017,2
2017-01-02 01:00:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.0867029545852445,4.6,0.0,0.62,100,0,0,450,0.0,5,1,1,2017,2
2017-01-02 01:15:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.0867029545852445,4.6,0.0,0.62,100,0,0,450,0.0,5,1,1,2017,2
2017-01-02 01:30:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.0867029545852445,4.6,0.0,0.62,100,0,0,450,0.0,5,1,1,2017,2
2017-01-02 01:45:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.0867029545852445,4.6,0.0,0.62,100,0,0,450,0.0,5,1,1,2017,2
2017-01-02 02:00:00,0,-0.49154392158101495,-0.9015720626106499,1011,1.166947546026462,5.0,0.0,0.53,100,0,0,450,0.0,5,2,1,2017,2
2017-01-02 02:15:00,0,-0.49154392158101495,-0.9015720626106499,1011,1.166947546026462,5.0,0.0,0.53,100,0,0,450,0.0,5,2,1,2017,2
2017-01-02 02:30:00,0,-0.49154392158101495,-0.9015720626106499,1011,1.166947546026462,5.0,0.0,0.53,100,0,0,450,0.0,5,2,1,2017,2
2017-01-02 02:45:00,0,-0.49154392158101495,-0.9015720626106499,1011,1.166947546026462,5.0,0.0,0.53,100,0,0,450,0.0,5,2,1,2017,2
2017-01-02 03:00:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.2471921374676795,4.9,0.0,0.34,100,0,0,450,0.0,5,3,1,2017,2
2017-01-02 03:15:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.2471921374676795,4.9,0.0,0.34,100,0,0,450,0.0,5,3,1,2017,2
2017-01-02 03:30:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.2471921374676795,4.9,0.0,0.34,100,0,0,450,0.0,5,3,1,2017,2
2017-01-02 03:45:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.2471921374676795,4.9,0.0,0.34,100,0,0,450,0.0,5,3,1,2017,2
2017-01-02 04:00:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.166947546026462,5.0,0.16,0.0,100,0,0,450,0.0,5,4,1,2017,2
2017-01-02 04:15:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.166947546026462,5.0,0.16,0.0,100,0,0,450,0.0,5,4,1,2017,2
2017-01-02 04:30:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.166947546026462,5.0,0.16,0.0,100,0,0,450,0.0,5,4,1,2017,2
2017-01-02 04:45:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.166947546026462,5.0,0.16,0.0,100,0,0,450,0.0,5,4,1,2017,2
2017-01-02 05:00:00,0,-0.49154392158101495,-0.8318158966681098,1010,1.166947546026462,5.1,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,2
2017-01-02 05:15:00,0,-0.49154392158101495,-0.8318158966681098,1010,1.166947546026462,5.1,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,2
2017-01-02 05:30:00,0,-0.49154392158101495,-0.8318158966681098,1010,1.166947546026462,5.1,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,2
2017-01-02 05:45:00,0,-0.49154392158101495,-0.8318158966681098,1010,1.166947546026462,5.1,0.0,0.0,100,0,0,450,0.0,4,5,1,2017,2
2017-01-02 06:00:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.0867029545852445,5.1,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,2
2017-01-02 06:15:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.0867029545852445,5.1,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,2
2017-01-02 06:30:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.0867029545852445,5.1,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,2
2017-01-02 06:45:00,0,-0.49154392158101495,-0.8457671298566178,1010,1.0867029545852445,5.1,0.0,0.0,100,0,0,450,0.0,4,6,1,2017,2
2017-01-02 07:00:00,0,-0.49154392158101495,-0.8736695962336338,1011,1.006458363144027,5.0,0.0,0.0,100,0,0,450,0.0,4,7,1,2017,2
2017-01-02 07:15:00,0,-0.47292469516689684,-0.8736695962336338,1011,1.006458363144027,5.0,0.0,0.0,100,1,15,450,0.03,4,7,1,2017,2
2017-01-02 07:30:00,0,-0.30535165743983395,-0.8736695962336338,1011,1.006458363144027,5.0,0.0,0.0,100,1,30,450,0.07,4,7,1,2017,2
2017-01-02 07:45:00,0,-0.038476078837474594,-0.8736695962336338,1011,1.006458363144027,5.0,0.0,0.0,100,1,45,450,0.1,4,7,1,2017,2
2017-01-02 08:00:00,22,0.26563795259312095,-0.8736695962336338,1011,0.9262137717028094,5.0,0.0,0.0,100,1,60,450,0.13,4,8,1,2017,2
2017-01-02 08:15:00,33,-0.06330171405629868,-0.8736695962336338,1011,0.9262137717028094,5.0,0.0,0.0,100,1,75,450,0.17,4,8,1,2017,2
2017-01-02 08:30:00,68,-0.299145248635128,-0.8736695962336338,1011,0.9262137717028094,5.0,0.0,0.0,100,1,90,450,0.2,4,8,1,2017,2
2017-01-02 08:45:00,68,-0.24949397819747965,-0.8736695962336338,1011,0.9262137717028094,5.0,0.0,0.0,100,1,105,450,0.23,4,8,1,2017,2
2017-01-02 09:00:00,114,0.01738160040487966,-0.8457671298566178,1012,0.9262137717028094,5.1,0.0,0.0,100,1,120,450,0.27,4,9,1,2017,2
2017-01-02 09:15:00,181,0.3897661286872416,-0.8457671298566178,1012,0.9262137717028094,5.1,0.0,0.0,100,1,135,450,0.3,4,9,1,2017,2
2017-01-02 09:30:00,302,0.03600082681899781,-0.8457671298566178,1012,0.9262137717028094,5.1,0.0,0.0,100,1,150,450,0.33,4,9,1,2017,2
2017-01-02 09:45:00,124,-0.18742989015041933,-0.8457671298566178,1012,0.9262137717028094,5.1,0.0,0.0,100,1,165,450,0.37,4,9,1,2017,2
2017-01-02 10:00:00,637,-0.17501707254100732,-0.8178646634796017,1012,0.8459691802615918,5.0,0.0,0.0,79,1,180,450,0.4,3,10,1,2017,2
2017-01-02 10:15:00,168,-0.16881066373630124,-0.8178646634796017,1012,0.8459691802615918,5.0,0.0,0.0,79,1,195,450,0.43,3,10,1,2017,2
2017-01-02 10:30:00,101,-0.16260425493159525,-0.8178646634796017,1012,0.8459691802615918,5.0,0.0,0.0,79,1,210,450,0.47,3,10,1,2017,2
2017-01-02 10:45:00,101,-0.05088889644688667,-0.8178646634796017,1012,0.8459691802615918,5.0,0.0,0.0,79,1,225,450,0.5,3,10,1,2017,2
2017-01-02 11:00:00,210,0.07323927964723398,-0.8457671298566178,1012,0.5249908144967217,4.8,0.1,0.0,80,1,240,450,0.53,5,11,1,2017,2
2017-01-02 11:15:00,207,0.06082646203782195,-0.8457671298566178,1012,0.5249908144967217,4.8,0.1,0.0,80,1,255,450,0.57,5,11,1,2017,2
2017-01-02 11:30:00,155,0.4083853551013597,-0.8457671298566178,1012,0.5249908144967217,4.8,0.1,0.0,80,1,270,450,0.6,5,11,1,2017,2
2017-01-02 11:45:00,439,1.1159159588378473,-0.8457671298566178,1012,0.5249908144967217,4.8,0.1,0.0,80,1,285,450,0.63,5,11,1,2017,2
2017-01-02 13:00:00,356,1.3083146317837344,-0.8876208294221418,1013,0.12376785729063405,5.7,0.0,0.0,27,1,360,450,0.8,2,13,1,2017,2
2017-01-02 13:15:00,632,1.215218499713144,-0.8876208294221418,1013,0.12376785729063405,5.7,0.0,0.0,27,1,375,450,0.83,2,13,1,2017,2
2017-01-02 13:30:00,319,0.8614531978449002,-0.8876208294221418,1013,0.12376785729063405,5.7,0.0,0.0,27,1,390,450,0.87,2,13,1,2017,2
2017-01-02 13:45:00,352,0.37735331107782955,-0.8876208294221418,1013,0.12376785729063405,5.7,0.0,0.0,27,1,405,450,0.9,2,13,1,2017,2
2017-01-02 14:00:00,217,0.11668414128017626,-0.9015720626106499,1013,-0.11696591703301855,5.5,0.0,0.0,23,1,420,450,0.93,2,14,1,2017,2
2017-01-02 14:15:00,70,-0.16260425493159525,-0.9015720626106499,1013,-0.11696591703301855,5.5,0.0,0.0,23,1,435,450,0.97,2,14,1,2017,2
2017-01-02 14:30:00,31,-0.41706701592454254,-0.9015720626106499,1013,-0.11696591703301855,5.5,0.0,0.0,23,1,450,450,1.0,2,14,1,2017,2
2017-01-02 14:45:00,0,-0.49154392158101495,-0.9015720626106499,1013,-0.11696591703301855,5.5,0.0,0.0,23,0,0,450,0.0,2,14,1,2017,2
2017-01-02 15:00:00,0,-0.49154392158101495,-1.1108405604382703,1014,-0.2774550999154536,4.9,0.0,0.0,9,0,0,450,0.0,1,15,1,2017,2
2017-01-02 15:15:00,0,-0.49154392158101495,-1.1108405604382703,1014,-0.2774550999154536,4.9,0.0,0.0,9,0,0,450,0.0,1,15,1,2017,2
2017-01-02 15:30:00,0,-0.49154392158101495,-1.1108405604382703,1014,-0.2774550999154536,4.9,0.0,0.0,9,0,0,450,0.0,1,15,1,2017,2
2017-01-02 15:45:00,0,-0.49154392158101495,-1.1108405604382703,1014,-0.2774550999154536,4.9,0.0,0.0,9,0,0,450,0.0,1,15,1,2017,2
2017-01-02 16:00:00,0,-0.49154392158101495,-1.1805967263808104,1014,-0.2774550999154536,4.7,0.0,0.0,4,0,0,450,0.0,1,16,1,2017,2
2017-01-02 16:15:00,0,-0.49154392158101495,-1.1805967263808104,1014,-0.2774550999154536,4.7,0.0,0.0,4,0,0,450,0.0,1,16,1,2017,2
2017-01-02 16:30:00,0,-0.49154392158101495,-1.1805967263808104,1014,-0.2774550999154536,4.7,0.0,0.0,4,0,0,450,0.0,1,16,1,2017,2
2017-01-02 16:45:00,0,-0.49154392158101495,-1.1805967263808104,1014,-0.2774550999154536,4.7,0.0,0.0,4,0,0,450,0.0,1,16,1,2017,2
2017-01-02 17:00:00,0,-0.49154392158101495,-1.1805967263808104,1015,-0.11696591703301855,4.6,0.0,0.0,5,0,0,450,0.0,1,17,1,2017,2
2017-01-02 17:15:00,0,-0.49154392158101495,-1.1805967263808104,1015,-0.11696591703301855,4.6,0.0,0.0,5,0,0,450,0.0,1,17,1,2017,2
2017-01-02 17:30:00,0,-0.49154392158101495,-1.1805967263808104,1015,-0.11696591703301855,4.6,0.0,0.0,5,0,0,450,0.0,1,17,1,2017,2
2017-01-02 17:45:00,0,-0.49154392158101495,-1.1805967263808104,1015,-0.11696591703301855,4.6,0.0,0.0,5,0,0,450,0.0,1,17,1,2017,2
2017-01-02 18:00:00,0,-0.49154392158101495,-1.2224504259463342,1015,0.2040124487318516,4.4,0.0,0.0,3,0,0,450,0.0,1,18,1,2017,2
2017-01-02 18:15:00,0,-0.49154392158101495,-1.2224504259463342,1015,0.2040124487318516,4.4,0.0,0.0,3,0,0,450,0.0,1,18,1,2017,2
2017-01-02 18:30:00,0,-0.49154392158101495,-1.2224504259463342,1015,0.2040124487318516,4.4,0.0,0.0,3,0,0,450,0.0,1,18,1,2017,2
2017-01-02 18:45:00,0,-0.49154392158101495,-1.2224504259463342,1015,0.2040124487318516,4.4,0.0,0.0,3,0,0,450,0.0,1,18,1,2017,2
2017-01-02 19:00:00,0,-0.49154392158101495,-1.2364016591348423,1016,0.36450163161428667,4.3,0.0,0.0,14,0,0,450,0.0,2,19,1,2017,2
2017-01-02 19:15:00,0,-0.49154392158101495,-1.2364016591348423,1016,0.36450163161428667,4.3,0.0,0.0,14,0,0,450,0.0,2,19,1,2017,2
